0,32,960,42,960,42,973,32,973,6,PageNumber
1,72,29,167,29,167,48,72,48,Stainless,Title
2,173,29,227,29,227,48,173,48,Steel,Title
3,233,29,279,29,279,48,233,48,Pipe,Title
4,286,29,364,29,364,48,286,48,Fittings,Title
5,281,942,344,942,344,953,281,953,(Continued,Table
6,347,942,362,942,362,953,347,953,on,Table
7,365,942,417,942,417,953,365,953,following,Table
8,420,942,452,942,452,953,420,953,page),Table
9,474,219,537,219,537,230,474,230,(Continued,SubTitle
10,540,219,567,219,567,230,540,230,from,SubTitle
11,570,219,619,219,619,230,570,230,previous,SubTitle
12,622,219,654,219,654,230,622,230,page),SubTitle
13,53,70,74,70,74,79,53,79,Pipe,Description
14,76,70,94,70,94,79,76,79,size,Description
15,97,70,105,70,105,79,97,79,is,Description
16,107,70,122,70,122,79,107,79,not,Description
17,125,70,136,70,136,79,125,79,an,Description
18,139,70,167,70,167,79,139,79,actual,Description
19,170,70,216,70,216,79,170,79,measured,Description
20,218,70,239,70,239,79,218,79,size,,Description
21,242,70,257,70,257,79,242,79,but,Description
22,260,70,287,70,287,79,260,79,rather,Description
23,290,70,301,70,301,79,290,79,an,Description
24,304,70,341,70,341,79,304,79,industry,Description
25,343,70,397,70,397,79,343,79,designation,Description
26,403,70,426,70,426,79,403,79,Align,Description
27,429,70,449,70,449,79,429,79,your,Description
28,452,70,472,70,472,79,452,79,pipe,Description
29,475,70,484,70,484,79,475,79,or,Description
30,487,70,513,70,513,79,487,79,fitting,Description
31,515,70,535,70,535,79,515,79,with,Description
32,537,70,552,70,552,79,537,79,the,Description
33,554,70,569,70,569,79,554,79,“0”,Description
34,572,70,588,70,588,79,572,79,line,Description
35,590,70,601,70,601,79,590,79,as,Description
36,604,70,634,70,634,79,604,79,shown,Description
37,640,70,657,70,657,79,640,79,The,Description
38,660,70,676,70,676,79,660,79,line,Description
39,679,70,690,70,690,79,679,79,on,Description
40,43,79,57,79,57,89,43,89,the,Description
41,60,79,101,79,101,89,60,89,opposite,Description
42,103,79,127,79,127,89,103,89,edge,Description
43,129,79,154,79,154,89,129,89,gives,Description
44,156,79,171,79,171,89,156,89,the,Description
45,174,79,194,79,194,89,174,89,pipe,Description
46,197,79,215,79,215,89,197,89,size,Description
47,220,79,238,79,238,89,220,89,You,Description
48,240,79,257,79,257,89,240,89,can,Description
49,260,79,279,79,279,89,260,89,also,Description
50,282,79,322,79,322,89,282,89,measure,Description
51,324,79,339,79,339,89,324,89,the,Description
52,342,79,357,79,357,89,342,89,OD,Description
53,360,79,369,79,369,89,360,89,of,Description
54,372,79,394,79,394,89,372,89,male,Description
55,397,79,431,79,431,89,397,89,threads,Description
56,434,79,444,79,444,89,434,89,or,Description
57,446,79,461,79,461,89,446,89,the,Description
58,464,79,474,79,474,89,464,89,ID,Description
59,476,79,485,79,485,89,476,89,of,Description
60,488,79,519,79,519,89,488,89,female,Description
61,522,79,560,79,560,89,522,89,threads,,Description
62,562,79,583,79,583,89,562,89,then,Description
63,586,79,603,79,603,89,586,89,find,Description
64,606,79,620,79,620,89,606,89,the,Description
65,623,79,690,79,690,89,623,89,corresponding,Description
66,43,89,63,89,63,99,43,99,pipe,Description
67,66,89,84,89,84,99,66,99,size,Description
68,87,89,95,89,95,99,87,99,in,Description
69,98,89,112,89,112,99,98,99,the,Description
70,115,89,139,89,139,99,115,99,chart,Description
71,145,89,150,89,150,99,145,99,If,Description
72,153,89,174,89,174,99,153,99,your,Description
73,177,89,240,89,240,99,177,99,measurement,Description
74,243,89,278,89,278,99,243,99,doesn’t,Description
75,280,89,310,89,310,99,280,99,match,Description
76,312,89,324,89,324,99,312,99,an,Description
77,327,89,342,89,342,99,327,99,OD,Description
78,345,89,354,89,354,99,345,99,or,Description
79,357,89,367,89,367,99,357,99,ID,Description
80,370,89,398,89,398,99,370,99,listed,,Description
81,401,89,428,89,428,99,401,99,round,Description
82,431,89,440,89,440,99,431,99,to,Description
83,443,89,457,89,457,99,443,99,the,Description
84,460,89,494,89,494,99,460,99,nearest,Description
85,497,89,513,89,513,99,497,99,1/80,Description
86,43,59,65,59,65,69,43,69,How,SubTitle
87,68,59,78,59,78,69,68,69,to,SubTitle
88,81,59,124,59,124,69,81,69,Measure,SubTitle
89,127,59,149,59,149,69,127,69,Pipe,SubTitle
90,152,59,172,59,172,69,152,69,Size,SubTitle
91,175,59,189,59,189,69,175,69,for,SubTitle
92,192,59,213,59,213,69,192,69,NPT,SubTitle
93,216,59,226,59,226,69,216,69,or,SubTitle
94,229,59,250,59,250,69,229,69,BSP,SubTitle
95,253,59,344,59,344,69,253,69,Threads—Example,SubTitle
96,347,59,377,59,377,69,347,69,shows,SubTitle
97,380,59,400,59,400,69,380,69,pipe,SubTitle
98,403,59,421,59,421,69,403,69,size,SubTitle
99,424,59,435,59,435,69,424,69,3/8,SubTitle
100,58,184,69,184,69,194,58,194,To,Description
101,72,184,112,184,112,194,72,194,measure,Description
102,115,184,141,184,141,194,115,194,larger,Description
103,144,184,164,184,164,194,144,194,pipe,Description
104,167,184,193,184,193,194,167,194,sizes,,Description
105,196,184,208,184,208,194,196,194,go,Description
106,211,184,220,184,220,194,211,194,to,Description
107,223,184,269,184,269,194,223,194,mcmaster,Description
108,271,184,292,184,292,194,271,194,com,Description
109,295,184,312,184,312,194,295,194,and,Description
110,315,184,346,184,346,194,315,194,search,Description
111,349,184,361,184,361,194,349,194,for,Description
112,364,184,410,184,410,194,364,194,4464KAC,Description
113,415,184,431,184,431,194,415,194,For,Description
114,434,184,486,184,486,194,434,194,information,Description
115,489,184,516,184,516,194,489,194,about,Description
116,519,184,550,184,550,194,519,194,fittings,Description
117,553,184,570,184,570,194,553,194,and,Description
118,573,184,596,184,596,194,573,194,pipe,,Description
119,599,184,616,184,616,194,599,194,see,Description
120,618,184,647,184,647,194,618,194,pages,Description
121,650,184,665,184,665,194,650,194,2-3,Description
122,35,254,39,254,39,262,35,262,•,List
123,43,252,82,252,82,262,43,262,Flanges:,List
124,85,252,103,252,103,262,85,262,Use,List
125,106,252,147,252,147,262,106,262,threaded,List
126,150,252,176,252,176,262,150,262,Class,List
127,179,252,196,252,196,262,179,262,150,List
128,199,252,259,252,259,262,199,262,low-pressure,List
129,43,262,83,262,83,272,43,272,stainless,List
130,86,262,108,262,108,272,86,272,steel,List
131,111,262,130,262,130,272,111,272,(see,List
132,133,262,156,262,156,272,133,272,page,List
133,159,262,167,262,167,272,159,272,9),List
134,35,234,39,234,39,242,35,242,•,List
135,43,233,63,233,63,243,43,243,Pipe,List
136,66,233,101,233,101,243,66,243,Nipples,List
137,104,233,122,233,122,243,104,243,and,List
138,125,233,148,233,148,243,125,243,Pipe:,List
139,151,233,170,233,170,243,151,243,Use,List
140,173,233,214,233,214,243,173,243,threaded,List
141,217,233,260,233,260,243,217,243,Schedule,List
142,263,233,275,233,275,243,263,243,40,List
143,43,243,106,243,106,252,43,252,standard-wall,List
144,109,243,149,243,149,252,109,252,stainless,List
145,152,243,174,243,174,252,152,252,steel,List
146,177,243,196,243,196,252,177,252,(see,List
147,199,243,227,243,227,252,199,252,pages,List
148,230,243,260,243,260,252,230,252,10-13),List
149,303,233,321,233,321,243,303,243,Use,Description
150,323,233,349,233,349,243,323,243,these,Description
151,351,233,382,233,382,243,351,243,fittings,Description
152,385,233,393,233,393,243,385,243,in,Description
153,396,233,401,233,401,243,396,243,a,Description
154,404,233,464,233,464,243,404,243,low-pressure,Description
155,467,233,487,233,487,243,467,243,pipe,Description
156,489,233,505,233,505,243,489,243,line,Description
157,511,233,533,233,533,243,511,243,They,Description
158,536,233,550,233,550,243,536,243,are,Description
159,553,233,572,233,572,243,553,243,also,Description
160,575,233,605,233,605,243,575,243,known,Description
161,608,233,619,233,619,243,608,243,as,Description
162,621,233,647,233,647,243,621,243,Class,Description
163,650,233,667,233,667,243,650,243,150,Description
164,669,233,701,233,701,243,669,243,fittings,Description
165,292,243,310,243,310,252,292,252,and,Description
166,312,243,327,243,327,252,312,252,are,Description
167,330,243,350,243,350,252,330,252,heat,Description
168,352,243,388,243,388,252,352,252,treated,,Description
169,391,243,422,243,422,252,391,252,except,Description
170,425,243,483,243,483,252,425,252,through-wall,Description
171,486,243,517,243,517,252,486,252,fittings,Description
172,520,243,537,243,537,252,520,252,and,Description
173,540,243,571,243,571,252,540,252,fittings,Description
174,574,243,586,243,586,252,574,252,for,Description
175,589,243,614,243,614,252,589,252,tanks,Description
176,620,243,654,243,654,252,620,252,Fittings,Description
177,657,243,675,243,675,252,657,252,that,Description
178,677,243,701,243,701,252,677,252,meet,Description
179,292,252,342,252,342,262,292,262,ANSI/MSS,Description
180,345,252,379,252,379,262,345,262,SP-114,Description
181,382,252,414,252,414,262,382,262,adhere,Description
182,417,252,426,252,426,262,417,262,to,Description
183,429,252,483,252,483,262,429,262,high-quality,Description
184,486,252,532,252,532,262,486,262,standards,Description
185,535,252,548,252,548,262,535,262,for,Description
186,550,252,570,252,570,262,550,262,heat,Description
187,573,252,611,252,611,262,573,262,treating,,Description
188,614,252,651,252,651,262,614,262,material,Description
189,654,252,701,252,701,262,654,262,thickness,,Description
190,292,262,310,262,310,272,292,272,and,Description
191,313,262,350,262,350,272,313,272,marking,Description
192,303,272,320,272,320,281,303,281,304,Description
193,323,272,367,272,367,281,323,281,stainless,Description
194,371,272,395,272,395,281,371,281,steel,Description
195,398,272,429,272,429,281,398,281,fittings,Description
