0,719,960,729,960,729,973,719,973,1
1,101,27,153,27,153,47,101,47,Pipe
2,160,27,238,27,238,47,160,47,Tubing
3,245,27,297,27,297,47,245,47,Hose
4,305,27,319,27,319,47,305,47,&
5,325,28,404,28,404,48,325,48,Fittings
6,60,83,97,83,97,98,60,98,Pipe
7,102,83,164,83,164,98,102,98,Fittings
8,170,83,182,83,182,98,170,98,&
9,187,83,223,83,223,98,187,98,Pipe
10,60,106,124,106,124,118,60,118,Identifying
11,128,106,151,106,151,118,128,118,and
12,154,106,218,106,218,118,154,118,Measuring
13,222,106,249,106,249,118,222,118,Pipe
14,253,106,298,106,298,118,253,118,Fittings
15,302,106,311,106,311,118,302,118,&
16,314,106,342,106,342,118,314,118,Pipe
17,353,106,360,106,360,118,353,118,2
18,60,124,116,124,116,136,60,136,Stainless
19,120,124,152,124,152,136,120,136,Steel
20,156,124,183,124,183,136,156,136,Pipe
21,188,124,233,124,233,136,188,136,Fittings
22,237,124,246,124,246,136,237,136,&
23,250,124,278,124,278,136,250,136,Pipe
24,353,124,360,124,360,136,353,136,4
25,60,142,96,142,96,154,60,154,Brass
26,100,142,123,142,123,154,100,154,and
27,127,142,171,142,171,154,127,154,Bronze
28,175,142,203,142,203,154,175,154,Pipe
29,207,142,253,142,253,154,207,154,Fittings
30,257,142,266,142,266,154,257,154,&
31,270,142,297,142,297,154,270,154,Pipe
32,346,142,360,142,360,154,346,154,44
33,60,160,122,160,122,172,60,172,Aluminum
34,126,160,154,160,154,172,126,172,Pipe
35,158,160,204,160,204,172,158,172,Fittings
36,208,160,217,160,217,172,208,172,&
37,221,160,248,160,248,172,221,172,Pipe
38,346,160,360,160,360,172,346,172,64
39,60,178,84,178,84,190,60,190,Iron
40,89,178,112,178,112,190,89,190,and
41,116,178,147,178,147,190,116,190,Steel
42,151,178,179,178,179,190,151,190,Pipe
43,183,178,229,178,229,190,183,190,Fittings
44,233,178,242,178,242,190,233,190,&
45,246,178,273,178,273,190,246,190,Pipe
46,346,178,360,178,360,190,346,190,73
47,60,196,102,196,102,208,60,208,Plastic
48,106,196,134,196,134,208,106,208,Pipe
49,138,196,184,196,184,208,138,208,Fittings
50,188,196,197,196,197,208,188,208,&
51,201,196,228,196,228,208,201,208,Pipe
52,338,196,360,196,360,208,338,208,111
53,60,214,88,214,88,226,60,226,Pipe
54,92,214,101,214,101,226,92,226,&
55,105,214,136,214,136,226,105,226,Tube
56,140,214,203,214,203,226,140,226,Couplings
57,338,214,360,214,360,226,338,226,134
58,60,232,88,232,88,244,60,244,Pipe
59,92,232,101,232,101,244,92,244,&
60,105,232,136,232,136,244,105,244,Tube
61,140,232,181,232,181,244,140,244,Repair
62,185,232,232,232,232,244,185,244,Clamps
63,338,232,360,232,360,244,338,244,137
64,60,250,125,250,125,263,60,263,Expansion
65,129,250,167,250,167,263,129,263,Joints
66,338,250,360,250,360,263,338,263,140
67,60,268,144,268,144,281,60,281,Through-Wall
68,148,268,156,268,156,281,148,281,&
69,160,268,191,268,191,281,160,281,Tank
70,195,268,241,268,241,281,195,281,Fittings
71,338,268,360,268,360,281,338,281,142
72,60,286,113,286,113,299,60,299,Rotating
73,117,286,154,286,154,299,117,299,Joints
74,338,286,360,286,360,299,338,299,144
75,60,319,117,319,117,334,60,334,Tubing
76,122,319,134,319,134,334,122,334,&
77,140,319,181,319,181,334,140,334,Tube
78,187,319,248,319,248,334,187,334,Fittings
79,60,342,102,342,102,354,60,354,Plastic
80,106,342,115,342,115,354,106,354,&
81,119,342,164,342,164,354,119,354,Rubber
82,169,342,211,342,211,354,169,354,Tubing
83,338,342,360,342,360,354,338,354,146
84,60,360,95,360,95,372,60,372,Metal
85,99,360,142,360,142,372,99,372,Tubing
86,338,360,360,360,360,372,338,372,176
87,60,378,106,378,106,390,60,390,Barbed
88,110,378,141,378,141,390,110,390,Tube
89,145,378,191,378,191,390,145,390,Fittings
90,338,378,360,378,360,390,338,390,190
91,60,396,143,396,143,408,60,408,Compression
92,147,396,178,396,178,408,147,408,Tube
93,182,396,228,396,228,408,182,408,Fittings
94,338,396,360,396,360,408,338,408,201
95,60,414,110,414,110,426,60,426,Yor-Lok
96,114,414,145,414,145,426,114,426,Tube
97,149,414,195,414,195,426,149,426,Fittings
98,338,414,360,414,360,426,338,426,212
99,60,432,99,432,99,444,60,444,Flared
100,103,432,135,432,135,444,103,444,Tube
101,139,432,184,432,184,444,139,444,Fittings
102,338,432,360,432,360,444,338,444,218
103,60,450,167,450,167,463,60,463,Push-to-Connect
104,171,450,202,450,202,463,171,463,Tube
105,206,450,252,450,252,463,206,463,Fittings
106,338,450,360,450,360,463,338,463,225
107,60,468,171,468,171,481,60,481,Quick-Disconnect
108,175,468,206,468,206,481,175,481,Tube
109,210,468,273,468,273,481,210,481,Couplings
