0,719,960,729,960,729,973,719,973,7
1,397,29,492,29,492,48,397,48,Stainless
2,498,29,551,29,551,48,498,48,Steel
3,558,29,604,29,604,48,558,48,Pipe
4,610,29,689,29,689,48,610,48,Fittings
5,309,942,372,942,372,953,309,953,(Continued
6,375,942,390,942,390,953,375,953,on
7,393,942,445,942,445,953,393,953,following
8,448,942,480,942,480,953,448,953,page)
9,502,60,565,60,565,71,502,71,(Continued
10,568,60,594,60,594,71,568,71,from
11,598,60,646,60,646,71,598,71,previous
12,650,60,681,60,681,71,650,71,page)
13,63,603,68,603,68,611,63,611,•
14,71,602,89,602,89,611,71,611,Use
15,92,602,111,602,111,611,92,611,with
16,114,602,127,602,127,611,114,611,air
17,130,602,168,602,168,611,130,611,coolant
18,171,602,196,602,196,611,171,611,water
19,60,590,81,590,81,600,60,600,NPT
20,84,590,151,590,151,600,84,600,Through-Wall
21,154,590,199,590,199,600,154,600,Adapters
22,202,590,215,590,215,600,202,600,for
23,218,590,237,590,237,600,218,600,Flat
24,240,590,269,590,269,600,240,600,Tanks
25,585,657,596,657,596,665,585,665,Lg
26,363,647,374,647,374,655,363,655,Lg
27,245,602,280,602,280,611,245,611,Tighten
28,283,602,300,602,300,611,283,611,and
29,304,602,332,602,332,611,304,611,adjust
30,335,602,361,602,361,611,335,611,these
31,364,602,406,602,406,611,364,611,adapters
32,409,602,430,602,430,611,409,611,from
33,433,602,448,602,448,611,433,611,the
34,451,602,486,602,486,611,451,611,outside
35,489,602,524,602,524,611,489,611,without
36,527,602,565,602,565,611,527,611,draining
37,568,602,588,602,588,611,568,611,your
38,592,602,608,602,608,611,592,611,line
39,614,602,634,602,634,611,614,611,Also
40,637,602,668,602,668,611,637,611,known
41,672,602,683,602,683,611,672,611,as
42,686,602,729,602,729,611,686,611,bulkhead
43,234,611,282,611,282,621,234,621,couplings
44,285,611,305,611,305,621,285,621,they
45,308,611,338,611,338,621,308,621,mount
46,341,611,376,611,376,621,341,621,through
47,379,611,385,611,385,621,379,621,a
48,388,611,406,611,406,621,388,621,wall
49,409,611,418,611,418,621,409,621,or
50,421,611,441,611,441,621,421,621,tank
51,444,611,454,611,454,621,444,621,to
52,457,611,486,611,486,621,457,621,create
53,488,611,500,611,500,621,488,621,an
54,503,611,522,611,522,621,503,621,inlet
55,525,611,534,611,534,621,525,621,or
56,537,611,564,611,564,621,537,621,outlet
57,570,611,596,611,596,621,570,621,When
58,599,611,643,611,643,621,599,621,installing
59,646,611,661,611,661,621,646,621,the
60,664,611,695,611,695,621,664,621,gasket
61,698,611,729,611,729,621,698,621,should
62,234,621,246,621,246,631,234,631,be
63,249,621,261,621,261,631,249,631,on
64,263,621,278,621,278,631,263,631,the
65,281,621,308,621,308,631,281,631,inside
66,311,621,320,621,320,631,311,631,of
67,323,621,338,621,338,631,323,631,the
68,341,621,361,621,361,631,341,631,tank
69,369,621,412,621,412,631,369,631,Adapters
70,414,621,429,621,429,631,414,631,are
71,432,621,449,621,449,631,432,631,316
72,452,621,492,621,492,631,452,631,stainless
73,495,621,517,621,517,631,495,631,steel
74,520,621,539,621,539,631,520,631,with
75,542,621,554,621,554,631,542,631,an
76,557,621,586,621,586,631,557,631,EPDM
77,589,621,620,621,620,631,589,631,gasket
78,623,621,640,621,640,631,623,631,and
79,643,621,677,621,677,631,643,631,include
80,680,621,698,621,698,631,680,631,four
81,701,621,724,621,724,631,701,631,bolts
82,60,711,81,711,81,720,60,720,Pipe
83,60,720,80,720,80,730,60,730,Size
84,118,720,134,720,134,730,118,730,Wd
85,176,720,187,720,187,730,176,730,Ht
86,234,711,250,711,250,720,234,720,For
87,252,711,272,711,272,720,252,720,Max
88,234,720,254,720,254,730,234,730,Wall
89,257,720,282,720,282,730,257,730,Thick
90,389,701,425,701,425,711,389,711,Female
91,615,701,639,701,639,711,615,711,Male
92,303,720,314,720,314,730,303,730,Lg
93,359,711,374,711,374,720,359,720,For
94,359,720,380,720,380,730,359,730,Hole
95,383,720,398,720,398,730,383,730,Dia
96,525,720,537,720,537,730,525,730,Lg
97,579,711,594,711,594,720,579,720,For
98,579,720,600,720,600,730,579,730,Hole
99,603,720,618,720,618,730,603,730,Dia
100,66,733,78,733,78,743,66,743,2-Jan
101,115,733,139,733,139,743,115,743,.31/20
102,176,733,197,733,197,743,176,743,31/20
103,234,733,244,733,244,743,234,743,"1"""
104,308,733,333,733,333,743,308,743,13/160
105,359,733,385,733,385,743,359,743,11/160
106,417,733,459,733,459,743,417,743,3765K31
107,474,733,512,733,512,743,474,743,$133.33 
108,525,733,551,733,551,743,525,743,27/160
109,585,733,600,733,600,743,585,743,"7/8"""
110,634,733,676,733,676,743,634,743,3765K21
111,691,733,729,733,729,743,691,743,$131.11 
112,66,742,78,742,78,753,66,753,4-Mar
113,115,742,139,742,139,753,115,753,"3 1/2"""
114,176,742,197,742,197,753,176,753,"3 1/2"""
115,234,742,244,742,244,753,234,753,"1"""
116,308,742,333,742,333,753,308,753,"1 5/16"""
117,359,742,380,742,380,753,359,753,"1 1/4"""
118,417,743,459,743,459,752,417,752,3765K32
119,480,743,512,743,512,752,480,752,140
120,525,742,551,742,551,753,525,753,"2 7/16"""
121,579,742,605,742,605,753,579,753,"1 1/16"""
122,634,743,676,743,676,752,634,752,3765K22
123,697,743,729,743,729,752,697,752,137.78
124,60,752,66,752,66,762,60,762,1
125,118,752,139,752,139,763,118,763,"3 1/2"""
126,176,752,197,752,197,763,176,763,"3 1/2"""
127,234,752,244,752,244,763,234,763,"1"""
128,303,752,328,752,328,763,303,763,"1 1/16"""
129,359,752,385,752,385,763,359,763,"1 9/16"""
130,417,752,459,752,459,762,417,762,3765K33
131,480,752,512,752,512,762,480,762,144.44
132,525,752,551,752,551,763,525,763,"2 7/16"""
133,579,752,605,752,605,763,579,763,"1 5/16"""
134,634,752,676,752,676,762,634,762,3765K23
135,697,752,729,752,729,762,697,762,142.22
136,60,762,78,762,78,772,60,772,1 1/2
137,115,762,128,762,128,772,115,772,"4"""
138,176,762,186,762,186,772,176,772,"4"""
139,234,762,244,762,244,772,234,772,"1"""
140,303,762,328,762,328,772,303,772,"1 5/16"""
141,359,762,385,762,385,772,359,772,"2 3/16"""
142,417,762,459,762,459,772,417,772,3765K34
143,480,762,512,762,512,772,480,772,171.11
144,525,762,551,762,551,772,525,772,"2 7/16"""
145,579,762,609,762,609,772,579,772,"1 15/16"""
146,634,762,676,762,676,772,634,772,3765K24
147,697,762,729,762,729,772,697,772,164.44
148,60,772,66,772,66,782,60,782,2
149,118,772,139,772,139,782,118,782,"4 1/2"""
150,176,772,197,772,197,782,176,782,"4 1/2"""
151,234,772,244,772,244,782,234,782,"1"""
152,303,772,324,772,324,782,303,782,"1 5/8"""
153,359,772,380,772,380,782,359,782,"2 5/8"""
154,417,772,459,772,459,782,417,782,3765K35
155,480,772,512,772,512,782,480,782,204.44
156,525,772,551,772,551,782,525,782,"2 7/16"""
157,579,772,600,772,600,782,579,782,"2 3/8"""
158,634,772,676,772,676,782,634,782,3765K25
159,697,772,729,772,729,782,697,782,188.89
160,63,613,68,613,68,621,63,621,•
161,71,611,117,611,117,621,71,621,Maximum
162,120,611,163,611,163,621,120,621,Pressure:
163,166,611,183,611,183,621,166,621,Not
164,186,611,210,611,210,621,186,621,rated
165,406,369,411,369,411,377,406,377,•
166,414,368,432,368,432,377,414,377,Use
167,435,368,454,368,454,377,435,377,with
168,457,368,484,368,484,377,457,377,diesel
169,487,368,507,368,507,377,487,377,fuel
170,510,368,551,368,551,377,510,377,gasoline
171,554,368,568,368,568,377,554,377,oil
172,571,368,596,368,596,377,571,377,water
173,404,356,425,356,425,366,404,366,NPT
174,427,356,472,356,472,366,427,366,Adapters
175,475,356,489,356,489,366,475,366,for
176,492,356,511,356,511,366,492,366,Flat
177,513,356,542,356,542,366,513,366,Tanks
178,414,391,441,391,441,400,414,400,These
179,444,391,484,391,484,400,444,400,adapters
180,486,391,508,391,508,400,486,400,have
181,511,391,522,391,522,400,511,400,an
182,524,391,568,391,568,400,524,400,extension
183,570,391,588,391,588,400,570,400,that
184,590,391,604,391,604,400,590,400,fits
185,606,391,634,391,634,400,606,400,tightly
186,404,400,421,400,421,410,404,410,into
187,424,400,438,400,438,410,424,410,the
188,441,400,460,400,460,410,441,410,hole
189,463,400,472,400,472,410,463,410,to
190,475,400,498,400,498,410,475,410,keep
191,501,400,515,400,515,410,501,410,the
192,518,400,544,400,544,410,518,410,fitting
193,547,400,577,400,577,410,547,410,steady
194,580,400,605,400,605,410,580,410,when
195,608,400,634,400,634,410,608,410,weld-
196,404,410,418,410,418,420,404,420,ing
197,423,410,441,410,441,420,423,420,Use
198,444,410,467,410,467,420,444,420,them
199,470,410,479,410,479,420,470,420,to
200,482,410,511,410,511,420,482,420,create
201,513,410,519,410,519,420,513,420,a
202,521,410,571,410,571,420,521,420,permanent
203,574,410,593,410,593,420,574,420,inlet
204,596,410,605,410,605,420,596,420,or
205,608,410,634,410,634,420,608,420,outlet
206,404,420,455,420,455,429,404,429,connection
207,458,420,469,420,469,429,458,429,on
208,472,420,487,420,487,429,472,429,the
209,489,420,523,420,523,429,489,429,surface
210,526,420,535,420,535,429,526,429,of
211,538,420,543,420,543,429,538,429,a
212,546,420,569,420,569,429,546,429,tank
213,571,420,611,420,611,429,571,429,pressure
214,614,420,634,420,634,429,614,429,ves-
215,404,429,419,429,419,439,404,439,sel
216,423,429,432,429,432,439,423,439,or
217,435,429,459,429,459,439,435,439,drum
218,465,429,507,429,507,439,465,439,Adapters
219,510,429,525,429,525,439,510,439,are
220,528,429,545,429,545,439,528,439,316
221,548,429,588,429,588,439,548,439,stainless
222,591,429,613,429,613,439,591,439,steel
223,616,429,634,429,634,439,616,439,and
224,404,439,427,439,427,449,404,449,meet
225,430,439,486,439,486,449,430,449,ANSI/ASME
226,488,439,524,439,524,449,488,449,B1.20.1
227,527,439,545,439,545,449,527,449,and
228,548,439,576,439,576,449,548,449,ASTM
229,579,439,603,439,603,449,579,449,A181
230,404,455,424,455,424,464,404,464,Pipe
231,404,464,423,464,423,474,404,474,Size
232,475,455,490,455,490,464,475,464,For
233,475,464,496,464,496,474,475,474,Hole
234,499,464,514,464,514,474,499,474,Dia
235,561,464,576,464,576,474,561,474,OD
236,409,477,421,477,421,486,409,486,4-Jan
237,481,476,505,476,505,487,481,487,15/160
238,561,476,582,476,582,487,561,487,20-Nov
239,634,477,676,477,676,487,634,487,1145K51
240,697,477,729,477,729,486,697,486,$25.52 
241,409,486,421,486,421,496,409,496,8-Mar
242,481,486,505,486,505,497,481,497,15/160
243,561,486,582,486,582,497,561,497,20-Nov
244,634,487,676,487,676,496,634,496,1145K52
245,703,486,729,486,729,496,703,496,28.42
246,409,496,421,496,421,506,409,506,2-Jan
247,475,496,496,496,496,506,475,506,Nov-80
248,561,496,582,496,582,506,561,506,13/40
249,634,496,676,496,676,506,634,506,1145K53
250,703,496,729,496,729,506,703,506,31.68
251,409,506,421,506,421,516,409,516,4-Mar
252,475,506,496,506,496,516,475,516,13/80
253,561,506,582,506,582,516,561,516,21/80
254,634,506,676,506,676,516,634,516,1145K54
255,703,506,729,506,729,516,703,516,35.06
256,404,516,409,516,409,525,404,525,1
257,475,515,496,515,496,526,475,526,15/80
258,561,515,582,515,582,526,561,526,23/80
259,634,516,676,516,676,525,634,525,1145K55
260,703,516,729,516,729,525,703,525,36.82
261,404,525,421,525,421,535,404,535,4-Nov
262,475,525,484,525,484,536,475,536,20
263,561,525,591,525,591,536,561,536,"2 11/16"""
264,634,525,676,525,676,535,634,535,1145K56
265,703,525,729,525,729,535,703,535,74.68
266,404,535,421,535,421,545,404,545,1 1/2
267,475,535,496,535,496,545,475,545,21/40
268,561,535,570,535,570,545,561,545,30
269,634,535,676,535,676,545,634,545,1145K57
270,703,535,729,535,729,545,703,545,53.56
271,404,545,409,545,409,555,404,555,2
272,475,545,496,545,496,555,475,555,25/80
273,561,545,582,545,582,555,561,555,31/20
274,634,545,676,545,676,555,634,555,1145K58
275,703,545,729,545,729,555,703,555,56.8
276,404,554,421,554,421,564,404,564,2 1/2
277,475,554,496,554,496,565,475,565,"3 1/8"""
278,561,554,587,554,587,565,561,565,41/160
279,634,555,676,555,676,564,634,564,1145K59
280,697,555,729,555,729,564,697,564,103.73
281,404,564,409,564,409,574,404,574,3
282,475,564,496,564,496,574,475,574,"3 5/8"""
283,561,564,582,564,582,574,561,574,"4 5/8"""
284,634,564,676,564,676,574,634,574,1145K61
285,697,564,729,564,729,574,697,574,107.06
286,404,574,409,574,409,584,404,584,4
287,475,574,496,574,496,584,475,584,"4 7/8"""
288,561,574,582,574,582,584,561,584,"5 3/4"""
289,634,574,676,574,676,584,634,584,1145K62
290,703,574,729,574,729,584,703,584,93.2
291,406,379,411,379,411,387,406,387,•
292,414,377,460,377,460,387,414,387,Maximum
293,463,377,506,377,506,387,463,387,Pressure:
294,509,377,526,377,526,387,509,387,Not
295,529,377,553,377,553,387,529,387,rated
296,406,212,411,212,411,219,406,219,•
297,414,210,432,210,432,220,414,220,Use
298,435,210,454,210,454,220,435,220,with
299,457,210,471,210,471,220,457,220,air
300,473,210,501,210,501,220,473,220,diesel
301,503,210,523,210,523,220,503,220,fuel
302,414,220,456,220,456,229,414,229,gasoline
303,458,220,472,220,472,229,458,229,oil
304,475,220,506,220,506,229,475,229,steam
305,509,220,535,220,535,229,509,229,water
306,404,198,425,198,425,208,404,208,NPT
307,427,198,475,198,475,208,427,208,Reducers
308,478,198,492,198,492,208,478,208,for
309,495,198,513,198,513,208,495,208,Flat
310,516,198,545,198,545,208,516,208,Tanks
311,536,243,542,243,542,251,536,251,B
312,536,260,542,260,542,268,536,268,A
313,557,210,587,210,587,220,557,220,Create
314,590,210,601,210,601,220,590,220,an
315,603,210,622,210,622,220,603,220,inlet
316,625,210,634,210,634,220,625,220,or
317,636,210,662,210,662,220,636,220,outlet
318,664,210,715,210,715,220,664,220,connection
319,717,210,729,210,729,220,717,220,on
320,547,220,561,220,561,229,547,229,the
321,564,220,597,220,597,229,564,229,surface
322,600,220,609,220,609,229,600,229,of
323,611,220,617,220,617,229,611,229,a
324,619,220,641,220,641,229,619,229,tank
325,644,220,683,220,683,229,644,229,pressure
326,686,220,717,220,717,229,686,229,vessel
327,720,220,729,220,729,229,720,229,or
328,547,229,571,229,571,239,547,239,drum
329,577,229,621,229,621,239,577,239,Reducers
330,624,229,638,229,638,239,624,239,are
331,641,229,658,229,658,239,641,239,304
332,661,229,701,229,701,239,661,239,stainless
333,704,229,726,229,726,239,704,239,steel
334,449,287,470,287,470,297,449,297,Pipe
335,473,287,492,287,492,297,473,297,Size
336,404,297,416,297,416,307,404,307,(A)
337,519,297,532,297,532,307,519,307,(B)
338,404,309,409,309,409,319,404,319,2
339,525,309,537,309,537,319,525,319,2-Jan
340,634,310,676,310,676,319,634,319,6850K32
341,697,309,729,309,729,319,697,319,$42.76 
342,404,319,409,319,409,329,404,329,2
343,525,319,537,319,537,329,525,329,4-Mar
344,634,319,676,319,676,329,634,329,6850K33
345,703,319,729,319,729,329,703,329,42.76
346,404,329,409,329,409,339,404,339,2
347,519,329,525,329,525,339,519,339,1
348,634,329,676,329,676,339,634,339,6850K34
349,703,329,729,329,729,339,703,339,44.54
350,404,339,409,339,409,348,404,348,4
351,519,339,525,339,525,348,519,348,2
352,634,339,676,339,676,348,634,348,6850K36
353,697,339,729,339,729,348,697,348,125.51
354,406,232,411,232,411,240,406,240,•
355,414,231,460,231,460,241,414,241,Maximum
356,462,231,506,231,506,241,462,241,Pressure:
357,414,241,431,241,431,250,414,250,Not
358,434,241,458,241,458,250,434,250,rated
359,60,453,88,453,88,463,60,463,NPTF
360,90,453,136,453,136,463,90,463,Adapters
361,138,453,152,453,152,463,138,463,for
362,155,453,191,453,191,463,155,463,Curved
363,194,453,223,453,223,463,194,463,Tanks
364,71,488,94,488,94,498,71,498,Weld
365,97,488,107,488,107,498,97,498,to
366,110,488,125,488,125,498,110,498,the
367,128,488,163,488,163,498,128,498,surface
368,166,488,175,488,175,498,166,498,of
369,178,488,184,488,184,498,178,498,a
370,187,488,210,488,210,498,187,498,tank
371,214,488,254,488,254,498,214,498,pressure
372,257,488,290,488,290,498,257,498,vessel
373,293,488,302,488,302,498,293,498,or
374,60,498,85,498,85,507,60,507,drum
375,88,498,97,498,97,507,88,507,to
376,100,498,129,498,129,507,100,507,create
377,132,498,137,498,137,507,132,507,a
378,140,498,191,498,191,507,140,507,permanent
379,194,498,213,498,213,507,194,507,inlet
380,216,498,225,498,225,507,216,507,or
381,228,498,254,498,254,507,228,507,outlet
382,260,498,303,498,303,507,260,507,Adapters
383,60,507,75,507,75,517,60,517,are
384,77,507,121,507,121,517,77,517,316/316L
385,123,507,163,507,163,517,123,517,stainless
386,166,507,188,507,188,517,166,517,steel
