0,32,960,42,960,42,973,32,973,6
1,72,29,167,29,167,48,72,48,Stainless
2,173,29,227,29,227,48,173,48,Steel
3,233,29,279,29,279,48,233,48,Pipe
4,286,29,364,29,364,48,286,48,Fittings
5,281,942,344,942,344,953,281,953,(Continued
6,347,942,362,942,362,953,347,953,on
7,365,942,417,942,417,953,365,953,following
8,420,942,452,942,452,953,420,953,page)
9,474,219,537,219,537,230,474,230,(Continued
10,540,219,567,219,567,230,540,230,from
11,570,219,619,219,619,230,570,230,previous
12,622,219,654,219,654,230,622,230,page)
13,53,70,74,70,74,79,53,79,Pipe
14,76,70,94,70,94,79,76,79,size
15,97,70,105,70,105,79,97,79,is
16,107,70,122,70,122,79,107,79,not
17,125,70,136,70,136,79,125,79,an
18,139,70,167,70,167,79,139,79,actual
19,170,70,216,70,216,79,170,79,measured
20,218,70,239,70,239,79,218,79,size
21,242,70,257,70,257,79,242,79,but
22,260,70,287,70,287,79,260,79,rather
23,290,70,301,70,301,79,290,79,an
24,304,70,341,70,341,79,304,79,industry
25,343,70,397,70,397,79,343,79,designation
26,403,70,426,70,426,79,403,79,Align
27,429,70,449,70,449,79,429,79,your
28,452,70,472,70,472,79,452,79,pipe
29,475,70,484,70,484,79,475,79,or
30,487,70,513,70,513,79,487,79,fitting
31,515,70,535,70,535,79,515,79,with
32,537,70,552,70,552,79,537,79,the
33,554,70,569,70,569,79,554,79,“0”
34,572,70,588,70,588,79,572,79,line
35,590,70,601,70,601,79,590,79,as
36,604,70,634,70,634,79,604,79,shown
37,640,70,657,70,657,79,640,79,The
38,660,70,676,70,676,79,660,79,line
39,679,70,690,70,690,79,679,79,on
40,43,79,57,79,57,89,43,89,the
41,60,79,101,79,101,89,60,89,opposite
42,103,79,127,79,127,89,103,89,edge
43,129,79,154,79,154,89,129,89,gives
44,156,79,171,79,171,89,156,89,the
45,174,79,194,79,194,89,174,89,pipe
46,197,79,215,79,215,89,197,89,size
47,220,79,238,79,238,89,220,89,You
48,240,79,257,79,257,89,240,89,can
49,260,79,279,79,279,89,260,89,also
50,282,79,322,79,322,89,282,89,measure
51,324,79,339,79,339,89,324,89,the
52,342,79,357,79,357,89,342,89,OD
53,360,79,369,79,369,89,360,89,of
54,372,79,394,79,394,89,372,89,male
55,397,79,431,79,431,89,397,89,threads
56,434,79,444,79,444,89,434,89,or
57,446,79,461,79,461,89,446,89,the
58,464,79,474,79,474,89,464,89,ID
59,476,79,485,79,485,89,476,89,of
60,488,79,519,79,519,89,488,89,female
61,522,79,560,79,560,89,522,89,threads
62,562,79,583,79,583,89,562,89,then
63,586,79,603,79,603,89,586,89,find
64,606,79,620,79,620,89,606,89,the
65,623,79,690,79,690,89,623,89,corresponding
66,43,89,63,89,63,99,43,99,pipe
67,66,89,84,89,84,99,66,99,size
68,87,89,95,89,95,99,87,99,in
69,98,89,112,89,112,99,98,99,the
70,115,89,139,89,139,99,115,99,chart
71,145,89,150,89,150,99,145,99,If
72,153,89,174,89,174,99,153,99,your
73,177,89,240,89,240,99,177,99,measurement
74,243,89,278,89,278,99,243,99,doesn’t
75,280,89,310,89,310,99,280,99,match
76,312,89,324,89,324,99,312,99,an
77,327,89,342,89,342,99,327,99,OD
78,345,89,354,89,354,99,345,99,or
79,357,89,367,89,367,99,357,99,ID
80,370,89,398,89,398,99,370,99,listed
81,401,89,428,89,428,99,401,99,round
82,431,89,440,89,440,99,431,99,to
83,443,89,457,89,457,99,443,99,the
84,460,89,494,89,494,99,460,99,nearest
85,497,89,513,89,513,99,497,99,Jan-80
86,43,59,65,59,65,69,43,69,How
87,68,59,78,59,78,69,68,69,to
88,81,59,124,59,124,69,81,69,Measure
89,127,59,149,59,149,69,127,69,Pipe
