0,709,960,729,960,729,973,709,973,17
1,397,29,492,29,492,48,397,48,Stainless
2,498,29,551,29,551,48,498,48,Steel
3,558,29,604,29,604,48,558,48,Pipe
4,610,29,689,29,689,48,610,48,Fittings
5,617,60,683,60,683,71,617,71,(Continued)
6,60,210,81,210,81,220,60,220,Pipe
7,60,220,80,220,80,229,60,229,Size
8,101,210,133,210,133,220,101,220,Thread
9,101,220,120,220,120,229,101,229,Size
10,60,232,76,232,76,242,60,242,16-Jan
11,101,232,128,232,128,242,101,242,Oct-32
12,155,232,201,232,201,242,155,242,.2684K46
13,216,232,248,232,248,242,216,242,$15.00 
14,60,242,76,242,76,252,60,252,16-Jan
15,101,242,131,242,131,252,101,252,1/40-28
16,158,242,206,242,206,252,158,252,2684K469
17,222,242,248,242,248,252,222,252,15
18,60,251,76,251,76,261,60,261,16-Jan
19,101,251,136,251,136,262,101,262,7/160-20
20,158,252,201,252,201,261,158,261,2684K52
21,222,252,248,252,248,261,222,261,22.25
22,60,261,76,261,76,271,60,271,16-Jan
23,101,261,136,261,136,271,101,271,9/160-18
24,158,261,206,261,206,271,158,271,2684K511
25,222,261,248,261,248,271,222,271,22.25
26,265,210,286,210,286,220,265,220,Pipe
27,265,220,285,220,285,229,265,229,Size
28,305,210,338,210,338,220,305,220,Thread
29,305,220,325,220,325,229,305,229,Size
30,265,232,277,232,277,242,265,242,8-Jan
31,305,232,333,232,333,242,305,242,Oct-32
32,360,232,406,232,406,242,360,242,.2684K18
33,421,232,453,232,453,242,421,242,$15.00 
34,265,242,277,242,277,252,265,252,8-Jan
35,305,242,336,242,336,252,305,252,1/40-28
36,363,242,411,242,411,252,363,252,2684K522
37,427,242,453,242,453,252,427,252,15
38,265,251,277,251,277,261,265,261,8-Jan
39,305,251,341,251,341,262,305,262,7/160-20
40,363,252,411,252,411,261,363,261,2684K566
41,427,252,453,252,453,261,427,261,22.25
42,265,261,277,261,277,271,265,271,8-Jan
43,305,261,341,261,341,271,305,271,9/160-18
44,363,261,411,261,411,271,363,271,2684K565
45,427,261,453,261,453,271,427,271,22.25
46,470,210,491,210,491,220,470,220,Pipe
47,470,220,490,220,490,229,470,229,Size
48,510,210,543,210,543,220,510,220,Thread
49,510,220,530,220,530,229,510,229,Size
50,470,232,482,232,482,242,470,242,4-Jan
51,510,232,538,232,538,242,510,242,Oct-32
52,565,232,616,232,616,242,565,242,.2684K576
53,626,232,658,232,658,242,626,242,$17.25 
54,470,242,482,242,482,252,470,252,4-Jan
55,510,242,541,242,541,252,510,252,1/40-28
56,568,242,616,242,616,252,568,252,2684K577
57,632,242,658,242,658,252,632,252,17.25
58,470,251,482,251,482,261,470,261,4-Jan
59,510,251,546,251,546,262,510,262,7/160-20
60,568,252,616,252,616,261,568,261,2684K635
61,632,252,658,252,658,261,632,261,27.25
62,470,261,482,261,482,271,470,271,4-Jan
63,510,261,546,261,546,271,510,271,9/160-18
64,568,261,611,261,611,271,568,271,2684K62
65,632,261,658,261,658,271,632,271,27.25
66,309,199,330,199,330,209,309,209,NPT
