0,32,960,52,960,52,973,32,973,16
1,72,29,167,29,167,48,72,48,Stainless
2,173,29,227,29,227,48,173,48,Steel
3,233,29,279,29,279,48,233,48,Pipe
4,286,29,364,29,364,48,286,48,Fittings
5,32,216,179,216,179,231,32,231,Medium-Pressure
6,184,216,259,216,259,231,184,231,Stainless
7,264,216,306,216,306,231,264,231,Steel
8,311,216,390,216,390,231,311,231,Threaded
9,395,216,431,216,431,231,395,231,Pipe
10,436,216,498,216,498,231,436,231,Fittings
11,35,264,40,264,40,271,35,271,•
12,43,262,82,262,82,272,43,272,Flanges:
13,85,262,103,262,103,272,85,272,Use
14,106,262,148,262,148,272,106,272,threaded
15,150,262,176,262,176,272,150,272,Class
16,179,262,196,262,196,272,179,272,150
17,43,272,103,272,103,281,43,281,low-pressure
18,106,272,146,272,146,281,106,281,stainless
19,149,272,171,272,171,281,149,281,steel
20,174,272,193,272,193,281,174,281,(see
21,196,272,219,272,219,281,196,281,page
22,222,272,231,272,231,281,222,281,9)
23,35,234,39,234,39,242,35,242,•
24,43,233,63,233,63,243,43,243,Pipe
25,66,233,101,233,101,243,66,243,Nipples
26,104,233,122,233,122,243,104,243,and
27,125,233,148,233,148,243,125,243,Pipe:
28,151,233,170,233,170,243,151,243,Use
29,173,233,214,233,214,243,173,243,threaded
30,43,243,86,243,86,252,43,252,Schedule
31,89,243,101,243,101,252,89,252,40
32,103,243,167,243,167,252,103,252,standard-wall
33,169,243,210,243,210,252,169,252,stainless
34,213,243,235,243,235,252,213,252,steel
35,43,252,62,252,62,262,43,262,(see
36,65,252,93,252,93,262,65,262,pages
37,96,252,126,252,126,262,96,262,10-13)
38,303,233,339,233,339,243,303,243,Choose
39,342,233,367,233,367,243,342,243,these
40,370,233,401,233,401,243,370,243,fittings
41,404,233,429,233,429,243,404,243,when
42,432,233,449,233,449,243,432,243,you
43,452,233,475,233,475,243,452,243,want
44,478,233,492,233,492,243,478,243,the
45,495,233,521,233,521,243,495,243,same
46,524,233,578,233,578,243,524,243,high-quality
47,581,233,608,233,608,243,581,243,found
48,611,233,619,233,619,243,611,243,in
49,622,233,637,233,637,243,622,243,our
50,640,233,701,233,701,243,640,243,low-pressure
51,292,243,312,243,312,252,292,252,pipe
52,315,243,349,243,349,252,315,252,fittings
53,352,243,367,243,367,252,352,252,but
54,370,243,393,243,393,252,370,252,need
55,396,243,420,243,420,252,396,252,more
56,423,243,461,243,461,252,423,252,strength
57,464,243,473,243,473,252,464,252,to
58,476,243,507,243,507,252,476,252,handle
59,510,243,539,243,539,252,510,252,higher
60,542,243,587,243,587,252,542,252,pressures
61,303,252,320,252,320,262,303,262,304
62,323,252,367,252,367,262,323,262,stainless
