2,76,50,323,50,323,84,76,84,TAN WOON YANN
3,110,165,315,165,315,188,110,188,INDAH GIFT & HOME DECO
4,126,191,297,191,297,214,126,214,27\,JALAN DEDAP 13
5,129,218,287,218,287,236,129,236,TAMAN JOHOR JAYA
6,100,243,324,243,324,261,100,261,81100 JOHOR BAHRU\,JOHOR.
7,70,268,201,268,201,285,70,285,TEL:07-3507405
8,221,267,356,267,356,286,221,286,FAX:07-3558160
9,177,317,241,317,241,336,177,336,RECEIPT
10,16,364,257,364,257,392,16,392,19/10/2018 20:49:59 #01
11,25,395,132,395,132,412,25,412,CASHIER: CN
12,181,393,390,393,390,410,181,410,LOCATION/SP: 05 /0531
13,26,445,129,445,129,463,26,463,MB: MO26588
14,25,468,127,468,127,489,25,489,ROOM NO: 01
15,286,466,400,466,400,488,286,488,050100035279
16,24,518,114,518,114,538,24,538,DESC/ITEM
17,182,519,213,519,213,538,182,538,QTY
18,239,518,288,518,288,534,239,534,PRICE
19,308,517,371,517,371,534,308,534,AMT(RM)
20,25,543,273,543,273,559,25,559,ST-PRIVILEGE CARD/GD INDAH
21,26,570,73,570,73,586,26,586,88888
22,201,565,218,565,218,588,201,588,1
23,238,566,294,566,294,589,238,589,10.00
24,319,561,382,561,382,586,319,586,10.00
25,22,591,257,591,257,613,22,613,GF-TABLE LAMP/STITCH <I>
26,24,616,78,616,78,636,24,636,62483
27,196,615,222,615,222,636,196,636,1
28,233,610,292,610,292,634,233,634,55.90
29,312,612,376,612,376,635,312,635,55.90
30,147,641,194,641,194,660,147,660,@DISC
31,216,642,270,642,270,661,216,661,10.00%
32,318,641,378,641,378,662,318,662,-5.59
33,25,668,122,668,122,691,25,691,#TOTAL QTY
34,157,663,185,663,185,687,157,687,2
35,26,693,280,693,280,712,26,712,TOTAL AMT................. RM
36,325,691,375,691,375,711,325,711,60.31
37,27,719,252,719,252,737,27,737,ROUNDING ADJ............
38,319,714,379,714,379,736,319,736,-0.01
39,261,768,280,768,280,787,261,787,RM
40,325,767,374,767,374,786,325,786,60.30
41,26,793,280,793,280,809,26,809,CASH.................... RM
42,326,792,373,792,373,809,326,809,70.30
43,25,815,280,815,280,835,25,835,CHANGE.................. RM
44,328,816,375,816,375,832,328,832,10.00
45,63,889,355,889,355,909,63,909,THANK YOU ! PLEASE COME AGAIN !
46,74,916,348,916,348,932,74,932,GOODS SOLD ARE NOT RETURNABLE
47,60,887,359,887,359,911,60,911,THANK YOU ! FLEASE COME AOSIN !
48,67,913,348,913,348,938,67,938,GOODS SOLD ARE NOT RETURNABLE
49,62,940,363,940,363,958,62,958,DEALING IN WHOLESALE AND RETAIL.
