7,94,40,316,40,316,79,94,79,TAN CHAY YEE
8,23,103,431,103,431,130,23,130,SOON HUAT MACHINERY ENTERPRISE
9,159,128,291,128,291,149,159,149,(JM0352019-K)
10,127,154,321,154,321,177,127,177,NO.53 JALAN PUTRA 1
11,143,178,305,178,305,199,143,199,TAMAN SRIPUTRA
12,131,201,316,201,316,225,131,225,81200 JOHOR BAHRU
13,185,225,269,225,269,248,185,248,JOHOR
14,17,250,271,250,271,270,17,270,TEL : 07-5547360 / 016-7993391
15,293,251,432,251,432,267,293,267,FAX : 07-5624059
16,90,276,362,276,362,293,90,293,SOONHUAT2000@HOTMAIL.COM
17,128,297,322,297,322,317,128,317,GST ID : 002116837376
18,163,329,283,329,283,346,163,346,CASH SALES
19,12,356,80,356,80,380,12,380,DOC NO.
20,122,359,239,359,239,377,122,377,: CS00004040
21,294,356,433,356,433,375,294,375,DATE: 11/01/2019
22,14,385,78,385,78,401,14,401,CASHIER
23,123,386,189,386,189,402,123,402,: USER
24,296,383,414,383,414,402,296,402,TIME: 09:44:00
25,15,413,129,413,129,429,15,429,SALESPERSON :
26,300,410,340,410,340,429,300,429,REF.:
27,45,1136,410,1136,410,1160,45,1160,GOODS SOLD ARE NOT RETURNABLE\, THANK YOU.
28,11,455,54,455,54,472,11,472,ITEM
29,131,451,170,451,170,475,131,475,QTY
30,187,448,240,448,240,476,187,476,S/PRICE
31,250,451,307,451,307,474,250,474,S/PRICE
32,328,451,390,451,390,472,328,472,AMOUNT
33,400,448,437,448,437,471,400,471,TAX
34,11,475,60,475,60,498,11,498,1072
35,142,476,161,476,161,493,142,493,1
36,185,475,236,475,236,495,185,495,80.00
37,253,472,300,472,300,496,253,496,80.00
38,345,473,397,473,397,493,345,493,80.00
39,16,502,321,502,321,516,16,516,REPAIR ENGINE POWER SPRAYER (1UNIT)
40,13,527,167,527,167,543,13,543,WORKMANSHIP & SERVICE
41,15,546,66,546,66,570,15,570,70549
42,140,547,161,547,161,568,140,568,1
43,186,544,243,544,243,565,186,565,160.00
44,255,546,308,546,308,567,255,567,160.00
45,341,540,398,540,398,564,341,564,160.00
46,15,568,228,568,228,588,15,588,GIANT 606 OVERFLOW ASSY
47,13,598,57,598,57,618,13,618,1071
48,142,596,161,596,161,613,142,613,1
49,195,596,239,596,239,617,195,617,17.00
50,259,595,304,595,304,622,259,622,17.00
51,344,591,403,591,403,618,344,618,17.00
52,13,622,108,622,108,642,13,642,ENGINE OIL
53,11,647,63,647,63,668,11,668,70791
54,140,649,163,649,163,669,140,669,1
55,194,647,239,647,239,667,194,667,10.00
56,258,649,306,649,306,669,258,669,10.00
57,346,645,393,645,393,666,346,666,10.00
58,13,675,283,675,283,694,13,694,GREASE FOR TOOLS 40ML (AKODA)
59,15,699,66,699,66,720,15,720,70637
60,142,701,169,701,169,718,142,718,1
61,197,698,234,698,234,718,197,718,6.00
62,261,698,302,698,302,715,261,715,6.00
63,356,695,397,695,397,716,356,716,6.00
64,11,723,183,723,183,743,11,743,EY20 PLUG CHAMPION
65,15,750,60,750,60,771,15,771,1643
66,146,753,163,753,163,770,146,770,1
67,193,749,234,749,234,772,193,772,8.00
68,261,750,302,750,302,769,261,769,8.00
69,354,742,397,742,397,769,354,769,8.00
70,22,778,128,778,128,796,22,796,STARTER TALI
71,22,802,60,802,60,822,22,822,70197
72,143,801,166,801,166,820,143,820,1
73,198,802,236,802,236,817,198,817,10.00
74,263,802,303,802,303,816,263,816,10.00
75,354,802,392,802,392,817,354,817,10.00
76,19,828,191,828,191,844,19,844,EY20 STARTER HANDLE
77,20,853,62,853,62,874,20,874,70561
78,142,853,169,853,169,873,142,873,2
79,198,854,232,854,232,868,198,868,18.00
80,267,852,301,852,301,869,267,869,18.00
81,351,854,390,854,390,870,351,870,36.00
82,19,878,128,878,128,896,19,896,HD40 1L COTIN
83,42,903,111,903,111,924,42,924,TOTAL QTY:
84,142,900,163,900,163,920,142,920,9
85,339,903,392,903,392,918,339,918,327.00
86,208,940,306,940,306,960,208,960,TOTAL SALES :
87,338,940,395,940,395,958,338,958,327.00
88,222,972,307,972,307,990,222,990,DISCOUNT :
89,358,972,396,972,396,987,358,987,0.00
90,254,1000,307,1000,307,1018,254,1018,TOTAL :
91,360,1001,394,1001,394,1016,360,1016,0.00
92,220,1032,306,1032,306,1049,220,1049,ROUNDING :
93,361,1032,394,1032,394,1046,361,1046,0.00
94,200,1060,309,1060,309,1081,200,1081,TOTAL SALES :
95,343,1062,392,1062,392,1076,343,1076,327.00
96,241,1091,308,1091,308,1107,241,1107,CASH :
97,343,1091,394,1091,394,1108,343,1108,327.00
98,227,1114,308,1114,308,1132,227,1132,CHANGE :
99,359,1114,394,1114,394,1128,359,1128,0.00
