8,127,55,347,55,347,89,127,89,TAN CHAY YEE
9,53,88,415,88,415,127,53,127,S.H.H. MOTOR (SUNGAI RENGIT) SDN. BHD.
10,157,126,266,126,266,147,157,147,(801580-T)
11,77,150,392,150,392,170,77,170,NO. 343\, JALAN KURAU\, SUNGAI RENGIT
12,124,167,334,167,334,191,124,191,81620 PENGERANG\, JOHOR.
13,95,191,374,191,374,215,95,215,TEL: 07-8263254 FAX: 07-8266888
14,201,234,266,234,266,259,201,259,INVOICE
15,17,300,103,300,103,323,17,323,ITEM/DESC.
16,253,300,440,300,440,323,253,323,QTY U.PRICE RM(TOTAL)
17,14,343,56,343,56,364,14,364,4132
18,272,343,290,343,290,369,272,369,1
19,307,343,353,343,353,367,307,367,20.00
20,392,344,443,344,443,367,392,367,20.00
21,19,364,186,364,186,389,19,389,CROCS 300X17 TUBES
22,264,408,360,408,360,428,264,428,SUB TOTAL :
23,396,410,441,410,441,427,396,427,20.00
24,175,432,360,432,360,449,175,449,ROUNDING ADJUSTMENT :
25,405,433,441,433,441,451,405,451,0.00
26,241,450,361,450,361,473,241,473,GRAND TOTAL :
27,397,454,439,454,439,472,397,472,20.00
28,306,475,361,475,361,497,306,497,CASH :
29,396,473,442,473,442,494,396,494,20.00
30,289,497,361,497,361,516,289,516,CHANGE :
31,405,497,443,497,443,516,405,516,0.00
32,15,538,351,538,351,561,15,561,23-01-2019 13:14:15 PM\, PRINT BY: ROOT
33,18,560,345,560,345,581,18,581,TOKEN NO: 0\, STATION ID: A1\, PID: POS
34,14,582,167,582,167,602,14,602,INVOICE NO: 22497
35,15,622,186,622,186,645,15,645,THANKS YOUR SUPPORT
