0,229.0,81.305,349.0,81.305,349.0,87.668,229.0,87.668,HOROFUNCTIONS,paragraph
1,354.0,81.305,375.0,81.305,375.0,87.668,354.0,87.668,ON,paragraph
2,380.0,79.891,458.0,79.891,458.0,87.668,380.0,87.668,SIERPIN´SKI,paragraph
3,463.0,81.305,501.0,81.305,501.0,87.668,463.0,87.668,TYPE,paragraph
4,507.0,81.305,586.0,81.305,586.0,87.668,507.0,87.668,TRIANGLES,paragraph
5,673.0,81.305,680.0,81.305,680.0,87.668,673.0,87.668,9,paragraph
6,135.0,99.68699999999998,150.0,99.68699999999998,150.0,108.17099999999999,135.0,108.17099999999999,In,paragraph
7,155.0,99.68699999999998,182.0,99.68699999999998,182.0,108.17099999999999,155.0,108.17099999999999,this,paragraph
8,186.0,99.68699999999998,237.0,99.68699999999998,237.0,108.17099999999999,186.0,108.17099999999999,section,paragraph
9,241.0,99.68699999999998,260.0,99.68699999999998,260.0,108.17099999999999,241.0,108.17099999999999,we,paragraph
10,265.0,99.68699999999998,327.0,99.68699999999998,327.0,108.17099999999999,265.0,108.17099999999999,compute,paragraph
11,332.0,99.68699999999998,355.0,99.68699999999998,355.0,108.17099999999999,332.0,108.17099999999999,the,paragraph
12,359.0,99.68699999999998,459.0,99.68699999999998,459.0,108.17099999999999,359.0,108.17099999999999,horofunctions,paragraph
13,463.0,99.68699999999998,477.0,99.68699999999998,477.0,108.17099999999999,463.0,108.17099999999999,of,paragraph
14,481.0,99.68699999999998,504.0,99.68699999999998,504.0,108.17099999999999,481.0,108.17099999999999,the,paragraph
15,509.0,99.68699999999998,560.0,99.68699999999998,560.0,108.17099999999999,509.0,108.17099999999999,inﬁnite,paragraph
16,565.0,99.68699999999998,606.0,99.68699999999998,606.0,108.17099999999999,565.0,108.17099999999999,graph,paragraph
17,611.0,99.68699999999998,621.0,99.68699999999998,621.0,108.17099999999999,611.0,108.17099999999999,Γ,paragraph
18,637.0,99.68699999999998,680.0,99.68699999999998,680.0,108.17099999999999,637.0,108.17099999999999,where,paragraph
19,176.0,104.636,189.0,104.636,189.0,114.534,176.0,114.534,∞,paragraph
20,372.0,103.92899999999999,381.0,103.92899999999999,381.0,118.069,372.0,118.069,{,paragraph
21,399.0,103.92899999999999,408.0,103.92899999999999,408.0,118.069,399.0,118.069,},paragraph
