0,80.0,23.189999999999998,145.0,23.189999999999998,145.0,31.693,80.0,31.693,SUBMITTED,paragraph
1,149.0,23.189999999999998,164.0,23.189999999999998,164.0,31.693,149.0,31.693,TO,paragraph
2,168.0,23.189999999999998,192.0,23.189999999999998,192.0,31.693,168.0,31.693,IEEE,paragraph
3,196.0,23.189999999999998,283.0,23.189999999999998,283.0,31.693,196.0,31.693,TRANSACTIONS,paragraph
4,287.0,23.189999999999998,303.0,23.189999999999998,303.0,31.693,287.0,31.693,ON,paragraph
5,307.0,23.189999999999998,382.0,23.189999999999998,382.0,31.693,307.0,31.693,MULTIMEDIA,,paragraph
6,386.0,23.189999999999998,412.0,23.189999999999998,412.0,31.693,386.0,31.693,MAY,paragraph
7,416.0,23.189999999999998,430.0,23.189999999999998,430.0,31.693,416.0,31.693,28,,paragraph
8,434.0,23.189999999999998,457.0,23.189999999999998,457.0,31.693,434.0,31.693,2020,paragraph
9,908.0,23.189999999999998,919.0,23.189999999999998,919.0,31.693,908.0,31.693,12,paragraph
10,133.0,64.159,145.0,64.159,145.0,69.57,133.0,69.57,0.5,paragraph
11,562.0,64.159,574.0,64.159,574.0,69.57,562.0,69.57,1.6,paragraph
12,188.0,71.116,203.0,71.116,203.0,76.527,188.0,76.527,PFS,paragraph
13,618.0,71.116,633.0,71.116,633.0,76.527,618.0,76.527,PFS,paragraph
14,128.0,77.30000000000001,145.0,77.30000000000001,145.0,83.484,128.0,83.484,0.45,paragraph
15,188.0,77.30000000000001,206.0,77.30000000000001,206.0,82.711,188.0,82.711,AVIS,paragraph
16,618.0,77.30000000000001,636.0,77.30000000000001,636.0,82.711,618.0,82.711,AVIS,paragraph
17,188.0,82.711,215.0,82.711,215.0,88.89500000000001,188.0,88.89500000000001,BCASP,paragraph
18,562.0,80.392,574.0,80.392,574.0,86.57600000000001,562.0,86.57600000000001,1.4,paragraph
19,618.0,82.711,644.0,82.711,644.0,88.89500000000001,618.0,88.89500000000001,BCASP,paragraph
20,133.0,90.441,145.0,90.441,145.0,96.625,133.0,96.625,0.4,paragraph
21,562.0,97.398,574.0,97.398,574.0,103.58200000000001,562.0,103.58200000000001,1.2,paragraph
22,128.0,104.355,145.0,104.355,145.0,110.53899999999999,128.0,110.53899999999999,0.35,paragraph
23,570.0,114.404,574.0,114.404,574.0,120.588,570.0,120.588,1,paragraph
24,133.0,117.496,145.0,117.496,145.0,123.68,133.0,123.68,0.3,paragraph
