0,119.0,56.56,182.0,56.56,182.0,70.7,119.0,70.7,Finally,,paragraph
1,188.0,56.56,210.0,56.56,210.0,70.7,188.0,70.7,we,paragraph
2,217.0,56.56,246.0,56.56,246.0,70.7,217.0,70.7,can,paragraph
3,253.0,56.56,350.0,56.56,350.0,70.7,253.0,70.7,reformulate,paragraph
4,356.0,56.56,381.0,56.56,381.0,70.7,356.0,70.7,LP,paragraph
5,388.0,56.56,413.0,56.56,413.0,70.7,388.0,70.7,(4),paragraph
6,420.0,56.56,436.0,56.56,436.0,70.7,420.0,70.7,in,paragraph
7,442.0,56.56,480.0,56.56,480.0,70.7,442.0,70.7,such,paragraph
8,486.0,56.56,496.0,56.56,496.0,70.7,486.0,70.7,a,paragraph
9,502.0,56.56,535.0,56.56,535.0,70.7,502.0,70.7,way,paragraph
10,542.0,56.56,577.0,56.56,577.0,70.7,542.0,70.7,that,paragraph
11,584.0,56.56,597.0,56.56,597.0,70.7,584.0,70.7,it,paragraph
12,603.0,56.56,673.0,56.56,673.0,70.7,603.0,70.7,provides,paragraph
13,680.0,56.56,690.0,56.56,690.0,70.7,680.0,70.7,a,paragraph
14,696.0,56.56,752.0,56.56,752.0,70.7,696.0,70.7,proper,paragraph
15,758.0,56.56,881.0,56.56,881.0,70.7,758.0,70.7,approximation,paragraph
16,119.0,68.57900000000001,134.0,68.57900000000001,134.0,82.71900000000001,119.0,82.71900000000001,of,paragraph
17,141.0,68.57900000000001,168.0,68.57900000000001,168.0,82.71900000000001,141.0,82.71900000000001,the,paragraph
18,175.0,68.57900000000001,243.0,68.57900000000001,243.0,82.71900000000001,175.0,82.71900000000001,abscissa,paragraph
19,250.0,68.57900000000001,320.0,68.57900000000001,320.0,82.71900000000001,250.0,82.71900000000001,function,paragraph
20,327.0,68.57900000000001,366.0,68.57900000000001,366.0,82.71900000000001,327.0,82.71900000000001,from,paragraph
21,373.0,68.57900000000001,428.0,68.57900000000001,428.0,82.71900000000001,373.0,82.71900000000001,below:,paragraph
22,259.0,89.082,269.0,89.082,269.0,120.19000000000001,259.0,120.19000000000001,Z,equation
23,184.0,115.241,199.0,115.241,199.0,129.381,184.0,129.381,=,equation
24,214.0,115.241,244.0,115.241,244.0,129.381,214.0,129.381,sup,equation
25,299.0,115.241,307.0,115.241,307.0,129.381,299.0,129.381,(,equation
26,316.0,115.241,324.0,115.241,324.0,129.381,316.0,129.381,),equation
27,856.0,115.241,881.0,115.241,881.0,129.381,856.0,129.381,(5),equation
28,168.0,118.77600000000001,178.0,118.77600000000001,178.0,129.381,168.0,129.381,ρ,equation
29,285.0,118.77600000000001,299.0,118.77600000000001,299.0,129.381,285.0,129.381,w,equation
30,307.0,118.77600000000001,316.0,118.77600000000001,316.0,129.381,307.0,129.381,q,equation
31,327.0,118.77600000000001,346.0,118.77600000000001,346.0,129.381,327.0,129.381,dq,equation
32,202.0,125.139,256.0,125.139,256.0,137.15800000000002,202.0,137.15800000000002,w∈C(Q),equation
33,269.0,124.43199999999999,280.0,124.43199999999999,280.0,135.744,269.0,135.744,Q,equation
34,274.0,134.33,290.0,134.33,290.0,152.005,274.0,152.005,−,equation
35,339.0,134.33,355.0,134.33,355.0,152.005,339.0,152.005,≥,equation
36,742.0,134.33,755.0,134.33,755.0,152.005,742.0,152.005,∈,equation
37,760.0,134.33,775.0,134.33,775.0,152.005,760.0,152.005,Z,equation
38,199.0,137.865,225.0,137.865,225.0,152.005,199.0,152.005,s.t.,equation
39,309.0,137.865,316.0,137.865,316.0,152.005,309.0,152.005,(,equation
40,326.0,137.865,333.0,137.865,333.0,152.005,326.0,152.005,),equation
41,360.0,137.865,370.0,137.865,370.0,152.005,360.0,152.005,0,equation
42,377.0,137.865,400.0,137.865,400.0,152.005,377.0,152.005,for,equation
43,407.0,137.865,427.0,137.865,427.0,152.005,407.0,152.005,all,equation
44,434.0,137.865,442.0,137.865,442.0,152.005,434.0,152.005,(,equation
45,661.0,138.572,670.0,138.572,670.0,156.247,661.0,156.247,b,equation
46,687.0,138.572,696.0,138.572,696.0,156.247,687.0,156.247,c,equation
47,728.0,137.865,736.0,137.865,736.0,152.005,728.0,152.005,),equation
48,245.0,142.107,269.0,142.107,269.0,152.712,245.0,152.712,xm,equation
49,294.0,142.107,308.0,142.107,308.0,152.005,294.0,152.005,w,equation
50,316.0,142.107,325.0,142.107,325.0,152.005,316.0,152.005,q,equation
51,442.0,142.107,456.0,142.107,456.0,152.005,442.0,152.005,q,,equation
52,460.0,142.107,484.0,142.107,484.0,152.712,460.0,152.712,x1,,equation
53,488.0,142.107,493.0,142.107,493.0,152.005,488.0,152.005,.,equation
54,497.0,142.107,502.0,142.107,502.0,152.005,497.0,152.005,.,equation
55,505.0,142.107,511.0,142.107,511.0,152.005,505.0,152.005,.,equation
56,514.0,142.107,520.0,142.107,520.0,152.005,514.0,152.005,,,equation
57,523.0,142.107,553.0,142.107,553.0,152.712,523.0,152.712,xm,,equation
58,556.0,142.107,579.0,142.107,579.0,152.712,556.0,152.712,y2,,equation
59,583.0,142.107,606.0,142.107,606.0,152.712,583.0,152.712,y4,,equation
60,609.0,142.107,615.0,142.107,615.0,152.005,609.0,152.005,.,equation
61,618.0,142.107,623.0,142.107,623.0,152.005,618.0,152.005,.,equation
62,627.0,142.107,632.0,142.107,632.0,152.005,627.0,152.005,.,equation
63,636.0,142.107,641.0,142.107,641.0,152.005,636.0,152.005,,,equation
64,644.0,142.107,661.0,142.107,661.0,154.833,644.0,154.833,y2,equation
65,672.0,144.22799999999998,685.0,144.22799999999998,685.0,150.591,672.0,150.591,m,equation
66,696.0,142.107,702.0,142.107,702.0,152.005,696.0,152.005,,,equation
67,705.0,142.107,727.0,142.107,727.0,152.712,705.0,152.712,ym,equation
68,775.0,142.107,788.0,142.107,788.0,152.712,775.0,152.712,o.,equation
69,675.0,148.47,682.0,148.47,682.0,158.368,675.0,158.368,2,equation
70,118.0,183.82,162.0,183.82,162.0,197.96,118.0,197.96,With,paragraph
71,168.0,183.82,196.0,183.82,196.0,197.96,168.0,197.96,the,paragraph
72,202.0,183.82,274.0,183.82,274.0,197.96,202.0,197.96,notation,paragraph
73,281.0,183.82,297.0,183.82,297.0,197.96,281.0,197.96,of,paragraph
