0,253.0,153.827,451.0,153.827,451.0,175.471,253.0,175.471,Counterexamples,title
1,460.0,153.827,484.0,153.827,484.0,175.471,460.0,175.471,to,title
2,492.0,153.827,608.0,153.827,608.0,175.471,492.0,175.471,Cantorian,title
3,616.0,153.827,653.0,153.827,653.0,175.471,616.0,175.471,Set,title
4,662.0,153.827,745.0,153.827,745.0,175.471,662.0,175.471,Theory,title
5,460.0,187.839,478.0,187.839,478.0,202.526,460.0,202.526,E.,author
6,485.0,187.839,538.0,187.839,538.0,202.526,485.0,202.526,Coiras,author
7,442.0,210.25600000000003,461.0,210.25600000000003,461.0,224.94299999999998,442.0,224.94299999999998,24,date
8,468.0,210.25600000000003,511.0,210.25600000000003,511.0,224.94299999999998,468.0,224.94299999999998,April,date
9,517.0,210.25600000000003,555.0,210.25600000000003,555.0,224.94299999999998,517.0,224.94299999999998,2014,date
10,466.0,248.906,532.0,248.906,532.0,259.728,466.0,259.728,Abstract,paragraph
11,281.0,263.593,311.0,263.593,311.0,275.188,281.0,275.188,This,abstract
12,316.0,263.593,354.0,263.593,354.0,275.188,316.0,275.188,paper,abstract
13,359.0,263.593,414.0,263.593,414.0,275.188,359.0,275.188,provides,abstract
14,419.0,263.593,452.0,263.593,452.0,275.188,419.0,275.188,some,abstract
15,458.0,263.593,566.0,263.593,566.0,275.188,458.0,275.188,counterexamples,abstract
16,572.0,263.593,585.0,263.593,585.0,275.188,572.0,275.188,to,abstract
17,591.0,263.593,647.0,263.593,647.0,275.188,591.0,275.188,Cantor’s,abstract
18,652.0,263.593,739.0,263.593,739.0,275.188,652.0,275.188,contributions,abstract
19,259.0,274.41499999999996,272.0,274.41499999999996,272.0,286.01,259.0,286.01,to,abstract
20,279.0,274.41499999999996,300.0,274.41499999999996,300.0,286.01,279.0,286.01,the,abstract
21,307.0,274.41499999999996,383.0,274.41499999999996,383.0,286.01,307.0,286.01,foundations,abstract
22,390.0,274.41499999999996,403.0,274.41499999999996,403.0,286.01,390.0,286.01,of,abstract
23,409.0,274.41499999999996,430.0,274.41499999999996,430.0,286.01,409.0,286.01,Set,abstract
24,437.0,274.41499999999996,487.0,274.41499999999996,487.0,286.01,437.0,286.01,Theory.,abstract
25,500.0,274.41499999999996,526.0,274.41499999999996,526.0,286.01,500.0,286.01,The,abstract
26,533.0,274.41499999999996,570.0,274.41499999999996,570.0,286.01,533.0,286.01,paper,abstract
27,577.0,274.41499999999996,614.0,274.41499999999996,614.0,286.01,577.0,286.01,starts,abstract
28,621.0,274.41499999999996,650.0,274.41499999999996,650.0,286.01,621.0,286.01,with,abstract
29,657.0,274.41499999999996,664.0,274.41499999999996,664.0,286.01,657.0,286.01,a,abstract
30,671.0,274.41499999999996,699.0,274.41499999999996,699.0,286.01,671.0,286.01,very,abstract
31,706.0,274.41499999999996,739.0,274.41499999999996,739.0,286.01,706.0,286.01,basic,abstract
32,259.0,285.237,362.0,285.237,362.0,296.059,259.0,296.059,counterexample,abstract
33,369.0,285.237,382.0,285.237,382.0,296.059,369.0,296.059,to,abstract
34,390.0,285.237,445.0,285.237,445.0,296.059,390.0,296.059,Cantor’s,abstract
35,453.0,285.237,511.0,285.237,511.0,296.059,453.0,296.059,Diagonal,abstract
36,518.0,285.237,569.0,285.237,569.0,296.059,518.0,296.059,Method,abstract
37,577.0,285.237,614.0,285.237,614.0,296.059,577.0,296.059,(DM),abstract
38,621.0,285.237,669.0,285.237,669.0,296.059,621.0,296.059,applied,abstract
39,676.0,285.237,689.0,285.237,689.0,296.059,676.0,296.059,to,abstract
40,697.0,285.237,739.0,285.237,739.0,296.059,697.0,296.059,binary,abstract
41,259.0,296.059,321.0,296.059,321.0,306.88100000000003,259.0,306.88100000000003,fractional,abstract
42,326.0,296.059,381.0,296.059,381.0,306.88100000000003,326.0,306.88100000000003,numbers,abstract
43,386.0,296.059,413.0,296.059,413.0,306.88100000000003,386.0,306.88100000000003,that,abstract
44,418.0,296.059,455.0,296.059,455.0,306.88100000000003,418.0,306.88100000000003,forces,abstract
45,460.0,296.059,470.0,296.059,470.0,306.88100000000003,460.0,306.88100000000003,it,abstract
46,474.0,296.059,488.0,296.059,488.0,306.88100000000003,474.0,306.88100000000003,to,abstract
47,492.0,296.059,523.0,296.059,523.0,306.88100000000003,492.0,306.88100000000003,yield,abstract
48,528.0,296.059,551.0,296.059,551.0,306.88100000000003,528.0,306.88100000000003,one,abstract
49,555.0,296.059,567.0,296.059,567.0,306.88100000000003,555.0,306.88100000000003,of,abstract
50,572.0,296.059,593.0,296.059,593.0,306.88100000000003,572.0,306.88100000000003,the,abstract
51,597.0,296.059,653.0,296.059,653.0,306.88100000000003,597.0,306.88100000000003,numbers,abstract
52,657.0,296.059,670.0,296.059,670.0,306.88100000000003,657.0,306.88100000000003,in,abstract
53,674.0,296.059,695.0,296.059,695.0,306.88100000000003,674.0,306.88100000000003,the,abstract
54,700.0,296.059,739.0,296.059,739.0,306.88100000000003,700.0,306.88100000000003,target,abstract
55,259.0,306.88100000000003,283.0,306.88100000000003,283.0,317.703,259.0,317.703,list.,abstract
56,292.0,306.88100000000003,309.0,306.88100000000003,309.0,317.703,292.0,317.703,To,abstract
57,315.0,306.88100000000003,352.0,306.88100000000003,352.0,317.703,315.0,317.703,study,abstract
58,357.0,306.88100000000003,366.0,306.88100000000003,366.0,317.703,357.0,317.703,if,abstract
59,372.0,306.88100000000003,396.0,306.88100000000003,396.0,317.703,372.0,317.703,this,abstract
60,402.0,306.88100000000003,449.0,306.88100000000003,449.0,317.703,402.0,317.703,speciﬁc,abstract
61,455.0,306.88100000000003,482.0,306.88100000000003,482.0,317.703,455.0,317.703,case,abstract
62,488.0,306.88100000000003,498.0,306.88100000000003,498.0,317.703,488.0,317.703,is,abstract
