0,82.0,289.102,125.0,289.102,125.0,301.47,82.0,301.47,Figure,paragraph
1,129.0,289.102,142.0,289.102,142.0,301.47,129.0,301.47,4:,paragraph
2,147.0,289.102,195.0,289.102,195.0,301.47,147.0,301.47,LiDAR,caption
3,199.0,289.102,212.0,289.102,212.0,301.47,199.0,301.47,to,caption
4,216.0,289.102,250.0,289.102,250.0,301.47,216.0,301.47,CAD,caption
5,254.0,289.102,295.0,289.102,295.0,301.47,254.0,301.47,model,caption
6,299.0,289.102,364.0,289.102,364.0,301.47,299.0,301.47,alignment,caption
7,368.0,289.102,400.0,289.102,400.0,301.47,368.0,301.47,from,caption
8,404.0,289.102,424.0,289.102,424.0,301.47,404.0,301.47,the,caption
9,428.0,289.102,458.0,289.102,458.0,301.47,428.0,301.47,Ford,caption
10,462.0,289.102,486.0,289.102,486.0,301.47,462.0,301.47,Car,caption
11,490.0,289.102,539.0,289.102,539.0,301.47,490.0,301.47,Dataset,caption
12,543.0,289.102,578.0,289.102,578.0,301.47,543.0,301.47,using,caption
13,582.0,289.102,604.0,289.102,604.0,301.47,582.0,301.47,our,caption
14,608.0,289.102,657.0,289.102,657.0,301.47,608.0,301.47,method,caption
15,661.0,289.102,684.0,289.102,684.0,301.47,661.0,301.47,and,caption
16,688.0,289.102,720.0,289.102,720.0,301.47,688.0,301.47,CPD,caption
17,724.0,289.102,755.0,289.102,755.0,301.47,724.0,301.47,[16].,caption
18,760.0,289.102,804.0,289.102,804.0,301.47,760.0,301.47,Notice,caption
19,808.0,289.102,832.0,289.102,832.0,301.47,808.0,301.47,that,caption
20,836.0,289.102,865.0,289.102,865.0,301.47,836.0,301.47,with,caption
21,869.0,289.102,889.0,289.102,889.0,301.47,869.0,301.47,the,caption
22,149.0,300.697,183.0,300.697,183.0,313.065,149.0,313.065,more,caption
23,187.0,300.697,239.0,300.697,239.0,313.065,187.0,313.065,extreme,caption
24,243.0,300.697,281.0,300.697,281.0,313.065,243.0,313.065,initial,caption
